date,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2025-10-31,139.497,139.464,139.554,139.433,107682,1514989542.0,0.09,0.01,0.016,30.78
2025-11-03,139.467,139.402,139.501,139.379,207629,2919850898.0,0.09,-0.04,-0.062,59.35
2025-11-04,139.424,139.395,139.424,139.334,11606,163167321.0,0.06,-0.01,-0.007,3.32
2025-11-05,139.448,139.4,139.455,139.386,120721,1697717912.0,0.05,0.0,0.005,34.51
2025-11-06,139.401,139.334,139.419,139.309,224263,3152261364.0,0.08,-0.05,-0.066,64.1
2025-11-07,139.362,139.363,139.386,139.334,86362,1214077719.0,0.04,0.02,0.029,24.68
2025-11-10,139.363,139.359,139.372,139.314,24369,342585581.0,0.04,0.0,-0.004,6.97
2025-11-11,139.353,139.376,139.452,139.353,70718,994472664.0,0.07,0.01,0.017,20.21
2025-11-12,139.44,139.434,139.44,139.394,115655,1626726873.0,0.03,0.04,0.058,33.06
2025-11-13,139.434,139.378,139.44,139.362,40391,567929741.0,0.06,-0.04,-0.056,11.54
2025-11-14,139.378,139.361,139.404,139.339,109408,1538069442.0,0.05,-0.01,-0.017,31.27
2025-11-17,139.361,139.387,139.419,139.361,169897,2389023218.0,0.04,0.02,0.026,48.56
2025-11-18,139.387,139.395,139.414,139.36,163019,2292207003.0,0.04,0.01,0.008,46.6
2025-11-19,139.396,139.353,139.406,139.334,7313,102803877.0,0.05,-0.03,-0.042,2.09
2025-11-20,139.352,139.426,139.46,139.338,8750,123069611.0,0.09,0.05,0.073,2.5
2025-11-21,139.442,139.388,139.469,139.358,22211,312346385.0,0.08,-0.03,-0.038,6.35
2025-11-24,139.383,139.404,139.437,139.374,25788,362680824.0,0.05,0.01,0.016,7.37
2025-11-25,139.404,139.407,139.441,139.384,12705,178675378.0,0.04,0.0,0.003,3.63
2025-11-26,139.419,139.255,139.419,139.252,8553,120220448.0,0.12,-0.11,-0.152,2.44
2025-11-27,139.257,139.247,139.274,139.211,176208,2475191555.0,0.05,-0.01,-0.008,50.36
2025-11-28,139.248,139.302,139.304,139.235,54604,767277624.0,0.05,0.04,0.055,15.61
2025-12-01,139.3,139.349,139.373,139.248,6955,97746569.0,0.09,0.03,0.047,1.99
2025-12-02,139.36,139.314,139.367,139.304,138482,1946453657.0,0.05,-0.03,-0.035,39.58
2025-12-03,139.314,139.326,139.385,139.294,21602,303603829.0,0.07,0.01,0.012,6.17
2025-12-04,139.325,139.185,139.326,139.157,7206,101194425.0,0.12,-0.1,-0.141,2.06
2025-12-05,139.19,139.257,139.285,139.174,80403,1129231503.0,0.08,0.05,0.072,22.98
2025-12-08,139.28,139.242,139.28,139.179,10304,144721563.0,0.07,-0.01,-0.015,2.95
2025-12-09,139.285,139.319,139.335,139.283,46431,652541606.0,0.04,0.06,0.077,13.27
2025-12-10,139.303,139.34,139.353,139.294,34187,480455777.0,0.04,0.02,0.021,9.77
2025-12-11,139.362,139.434,139.445,139.346,71021,998954330.0,0.07,0.07,0.094,20.3
2025-12-12,139.522,139.395,139.522,139.344,121593,1710045851.0,0.13,-0.03,-0.039,34.75
2025-12-15,139.366,139.336,139.398,139.326,9522,133867934.0,0.05,-0.04,-0.059,2.72
2025-12-16,139.309,139.31,139.385,139.302,77847,1094298398.0,0.06,-0.02,-0.026,22.25
2025-12-17,139.327,139.403,139.407,139.294,86837,1220560151.0,0.08,0.07,0.093,24.82
2025-12-18,139.41,139.487,139.516,139.371,15296,215201281.0,0.1,0.06,0.084,4.37
2025-12-19,139.524,139.561,139.572,139.495,20448,287806491.0,0.06,0.05,0.074,5.84
2025-12-22,139.564,139.489,139.572,139.446,32913,463266345.0,0.09,-0.05,-0.072,9.41
2025-12-23,139.485,139.726,139.739,139.481,112949,1590619850.0,0.18,0.17,0.237,32.28
2025-12-24,139.675,139.668,139.702,139.617,27781,391354276.0,0.06,-0.04,-0.058,7.94
2025-12-25,139.668,139.621,139.7,139.606,24865,350359154.0,0.07,-0.03,-0.047,7.11
2025-12-26,139.629,139.714,139.72,139.629,21476,301239032.0,0.07,0.07,0.093,6.14
2025-12-29,139.696,139.545,139.744,139.499,64110,898161012.0,0.18,-0.12,-0.169,18.32
2025-12-30,139.545,139.522,139.571,139.477,22818,319708291.0,0.07,-0.02,-0.023,6.52
2025-12-31,139.528,139.525,139.533,139.454,17226,241243464.0,0.06,0.0,0.003,4.92
