date,open,close,high,low,volume,amount,振幅,涨跌幅,涨跌额,换手率
2024-04-10,0.386,0.374,0.386,0.373,2725836,205333916.0,3.37,-3.11,-0.012,3.2
2024-04-11,0.373,0.375,0.382,0.372,2875328,217344439.0,2.67,0.27,0.001,3.37
2024-04-12,0.377,0.377,0.383,0.376,2734042,207160242.0,1.87,0.53,0.002,3.21
2024-04-15,0.378,0.384,0.386,0.376,2537567,193779613.0,2.65,1.86,0.007,2.98
2024-04-16,0.383,0.372,0.383,0.371,2611514,196438322.0,3.13,-3.13,-0.012,3.06
2024-04-17,0.376,0.386,0.387,0.374,3383716,257957766.0,3.49,3.76,0.014,3.97
2024-04-18,0.384,0.383,0.389,0.379,2509306,192714882.0,2.59,-0.78,-0.003,2.94
2024-04-19,0.381,0.371,0.381,0.369,3233876,241287440.0,3.13,-3.13,-0.012,3.79
2024-04-22,0.368,0.372,0.374,0.361,2122048,156143950.0,3.5,0.27,0.001,2.49
2024-04-23,0.372,0.37,0.375,0.368,1431473,105989303.0,1.88,-0.54,-0.002,1.68
2024-04-24,0.372,0.377,0.378,0.37,2361951,176876810.0,2.16,1.89,0.007,2.77
2024-04-25,0.374,0.377,0.382,0.373,2183178,164892683.0,2.39,0.0,0.0,2.56
2024-04-26,0.376,0.387,0.388,0.375,3026969,232337044.0,3.45,2.65,0.01,3.55
2024-04-29,0.39,0.402,0.404,0.389,3835655,306058279.0,3.88,3.88,0.015,4.5
2024-04-30,0.402,0.397,0.403,0.395,2874926,228833480.0,1.99,-1.24,-0.005,3.37
2024-05-06,0.403,0.401,0.406,0.4,2682493,215965142.0,1.51,1.01,0.004,3.15
2024-05-07,0.401,0.398,0.403,0.397,2000060,159628123.0,1.5,-0.75,-0.003,2.35
2024-05-08,0.398,0.392,0.398,0.391,1844813,145271096.0,1.76,-1.51,-0.006,2.16
2024-05-09,0.393,0.402,0.402,0.393,2862784,228078403.0,2.3,2.55,0.01,3.36
2024-05-10,0.402,0.394,0.403,0.392,2718103,214562387.0,2.74,-1.99,-0.008,3.19
2024-05-13,0.39,0.39,0.395,0.387,2024374,158067337.0,2.03,-1.02,-0.004,2.38
2024-05-14,0.391,0.39,0.394,0.387,2224658,173460392.0,1.79,0.0,0.0,2.61
2024-05-15,0.389,0.384,0.391,0.383,2691974,208120634.0,2.05,-1.54,-0.006,3.16
2024-05-16,0.386,0.384,0.388,0.383,2101817,161960790.0,1.3,0.0,0.0,2.47
2024-05-17,0.385,0.39,0.39,0.381,2613613,201476854.0,2.34,1.56,0.006,3.07
2024-05-20,0.389,0.391,0.394,0.387,2901540,226735236.0,1.79,0.26,0.001,3.4
2024-05-21,0.39,0.387,0.391,0.387,1609415,124887762.0,1.02,-1.02,-0.004,1.89
2024-05-22,0.387,0.389,0.39,0.383,2886381,222874995.0,1.81,0.52,0.002,3.39
2024-05-23,0.389,0.382,0.389,0.382,2403012,184844588.0,1.8,-1.8,-0.007,2.82
2024-05-24,0.382,0.372,0.384,0.372,2519702,190146268.0,3.14,-2.62,-0.01,2.96
2024-05-27,0.373,0.385,0.385,0.368,5859149,442108422.0,4.57,3.49,0.013,6.87
2024-05-28,0.386,0.385,0.396,0.384,7158240,556813446.0,3.12,0.0,0.0,8.4
2024-05-29,0.383,0.383,0.387,0.38,2561013,196275677.0,1.82,-0.52,-0.002,3.01
2024-05-30,0.382,0.391,0.394,0.378,5166409,401417371.0,4.18,2.09,0.008,6.06
2024-05-31,0.39,0.389,0.395,0.388,2465186,192831533.0,1.79,-0.51,-0.002,2.89
2024-06-03,0.39,0.396,0.399,0.389,5814980,460106257.0,2.57,1.8,0.007,6.82
2024-06-04,0.396,0.397,0.398,0.392,4069988,321059119.0,1.52,0.25,0.001,4.78
2024-06-05,0.397,0.399,0.405,0.396,3794250,304375328.0,2.27,0.5,0.002,4.45
2024-06-06,0.404,0.398,0.407,0.397,6244222,502306341.0,2.51,-0.25,-0.001,7.33
2024-06-07,0.399,0.397,0.404,0.392,3892210,309734786.0,3.02,-0.25,-0.001,4.57
2024-06-11,0.397,0.412,0.413,0.396,6000398,487317208.0,4.28,3.78,0.015,7.04
2024-06-12,0.412,0.41,0.415,0.409,4787240,393348072.0,1.46,-0.49,-0.002,5.62
2024-06-13,0.413,0.414,0.42,0.412,4363740,362717402.0,1.95,0.98,0.004,5.12
2024-06-14,0.412,0.413,0.414,0.408,3067681,252036684.0,1.45,-0.24,-0.001,3.6
2024-06-17,0.412,0.421,0.423,0.41,3627318,303658468.0,3.15,1.94,0.008,4.26
2024-06-18,0.421,0.421,0.426,0.418,3373817,284300222.0,1.9,0.0,0.0,3.96
2024-06-19,0.422,0.421,0.424,0.415,3871776,324619798.0,2.14,0.0,0.0,4.54
2024-06-20,0.419,0.421,0.432,0.419,5849269,498385195.0,3.09,0.0,0.0,6.86
2024-06-21,0.418,0.423,0.423,0.411,3878589,323473058.0,2.85,0.48,0.002,4.55
2024-06-24,0.421,0.412,0.427,0.41,6391740,534937296.0,4.02,-2.6,-0.011,7.5
